sample_id	biosample	blaCTX-M	blaTEM	blaSHV	blaKPC	blaNDM	blaOXA-48-like	qnrB	aac6-Ib-cr	sul1	sul2	dfrA12	dfrA14	mcr-1
ERR435113	SAMEA2204608	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR435121	SAMEA2204752	0	1	0	0	0	0	0	0	1	1	0	0	0
ERR435123	SAMEA2204775	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR435132	SAMEA2205081	0	1	0	0	0	0	0	0	0	1	0	0	0
ERR435133	SAMEA2205084	0	1	0	0	0	0	0	1	1	0	0	0	0
ERR435139	SAMEA2205137	0	0	0	0	0	0	0	1	0	0	0	0	0
ERR435144	SAMEA2205165	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR435172	SAMEA2205474	0	1	0	0	0	0	0	0	1	1	0	0	0
ERR435173	SAMEA2205497	0	1	0	0	0	0	0	0	0	0	0	0	0
ERR435190	SAMEA2205693	0	1	0	0	0	0	0	0	1	1	0	0	0
ERR435191	SAMEA2205695	1	1	0	0	0	0	0	0	1	1	0	0	0
ERR435202	SAMEA2204600	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR435203	SAMEA2204605	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR435218	SAMEA2204813	0	1	0	0	0	0	0	0	0	0	0	0	0
ERR435225	SAMEA2204953	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR435230	SAMEA2205102	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR435236	SAMEA2205194	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR435238	SAMEA2205204	0	1	0	0	0	0	0	0	0	1	0	0	0
ERR435240	SAMEA2205240	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR435252	SAMEA2205342	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR435262	SAMEA2205459	0	1	0	0	0	0	0	0	0	1	0	1	0
ERR435263	SAMEA2205475	1	0	0	0	0	0	0	1	1	0	0	0	0
ERR435267	SAMEA2205504	0	1	0	0	0	0	0	0	0	1	0	0	0
ERR435269	SAMEA2205529	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR435274	SAMEA2205614	0	1	0	0	0	0	0	0	0	1	0	0	0
ERR435279	SAMEA2205681	0	1	0	0	0	0	0	0	0	1	0	0	0
ERR435294	SAMEA2204433	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR435296	SAMEA2204444	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR435298	SAMEA2204492	0	1	0	0	0	0	0	0	1	1	0	0	0
ERR435310	SAMEA2204652	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR435312	SAMEA2204672	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR435316	SAMEA2204792	0	1	0	0	0	0	0	0	0	1	0	0	0
ERR435318	SAMEA2204824	0	1	0	0	0	0	0	0	0	1	0	0	0
ERR435319	SAMEA2204832	0	1	0	0	0	0	0	0	0	0	0	0	0
ERR435325	SAMEA2204863	0	0	1	0	0	0	0	0	1	0	0	0	0
ERR435330	SAMEA2205063	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR435332	SAMEA2205082	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR435339	SAMEA2205132	0	1	0	0	0	0	0	0	0	1	0	0	0
ERR435342	SAMEA2205221	0	1	0	0	0	0	0	0	1	1	0	0	0
ERR435348	SAMEA2205265	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR435358	SAMEA2205357	0	1	0	0	0	0	0	0	0	0	0	0	0
ERR435361	SAMEA2205408	0	1	0	0	0	0	0	0	1	1	0	0	0
ERR435370	SAMEA2205582	0	1	0	0	0	0	0	0	0	1	0	0	0
ERR435372	SAMEA2205601	0	1	0	0	0	0	0	0	1	1	0	0	0
ERR435400	SAMEA2204634	0	1	0	0	0	0	0	0	0	0	0	0	0
ERR435413	SAMEA2204840	0	1	0	0	0	0	0	0	1	0	0	0	0
ERR435416	SAMEA2205083	0	0	0	0	0	0	0	0	1	1	0	0	0
ERR435430	SAMEA2205235	0	1	0	0	0	0	0	0	1	1	0	0	0
ERR435438	SAMEA2205308	0	0	1	0	0	0	0	0	1	0	0	0	0
ERR435445	SAMEA2205373	0	1	0	0	0	0	0	0	0	0	0	0	0
ERR435454	SAMEA2205448	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR435458	SAMEA2205490	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR435467	SAMEA2205596	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR435468	SAMEA2205609	0	0	0	0	0	0	0	0	1	0	0	0	0
ERR435483	SAMEA2205754	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR435498	SAMEA2204720	0	1	0	0	0	0	0	0	1	1	0	0	0
ERR435509	SAMEA2204821	0	1	0	0	0	0	0	0	1	1	0	0	0
ERR435518	SAMEA2204880	0	1	0	0	0	0	0	0	1	0	0	0	0
ERR435529	SAMEA2205070	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR435535	SAMEA2205148	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR435549	SAMEA2205263	0	1	0	0	0	0	0	0	0	0	0	0	0
ERR435563	SAMEA2205642	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR435564	SAMEA2205648	0	1	0	0	0	0	0	0	0	0	0	0	0
ERR435568	SAMEA2205658	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR435572	SAMEA2205720	0	1	0	0	0	0	0	0	1	0	0	0	0
ERR439558	SAMEA2204845	0	1	0	0	0	0	0	0	0	0	0	0	0
ERR439564	SAMEA2204875	0	1	0	0	0	0	0	0	1	0	0	0	0
ERR439574	SAMEA2205096	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR439578	SAMEA2205133	0	1	0	0	0	0	0	0	1	0	0	0	0
ERR439579	SAMEA2205134	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR439590	SAMEA2205234	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR439594	SAMEA2205289	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR439596	SAMEA2205416	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR439607	SAMEA2205640	0	1	0	0	0	0	0	0	0	0	0	0	0
ERR439611	SAMEA2205662	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR439616	SAMEA2205673	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR439621	SAMEA2205706	0	0	0	0	0	0	0	0	1	1	0	1	0
ERR439624	SAMEA2205718	0	1	0	0	0	0	0	0	0	0	0	0	0
ERR439633	SAMEA2204343	0	1	0	0	0	0	0	0	0	0	0	0	0
ERR439641	SAMEA2204751	0	0	0	0	0	0	0	1	1	0	0	0	0
ERR439644	SAMEA2204808	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR439645	SAMEA2204846	0	1	0	0	0	0	0	0	1	1	0	0	0
ERR439652	SAMEA2205306	0	1	0	0	0	0	0	0	1	0	0	0	0
ERR439664	SAMEA2205668	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR439680	SAMEA2204345	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR439687	SAMEA2204530	0	1	0	0	0	0	0	0	1	1	0	0	0
ERR439699	SAMEA2204594	0	1	0	0	0	0	0	0	0	1	0	0	0
ERR439706	SAMEA2204781	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR439708	SAMEA2204899	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR439719	SAMEA2205000	0	1	0	0	0	0	0	0	0	1	0	0	0
ERR7221499	SAMEA10468740	0	1	0	0	0	1	0	0	1	0	0	0	1
ERR7221501	SAMEA10468742	1	1	0	0	0	1	0	0	0	1	0	0	0
ERR7221509	SAMEA10468750	0	1	0	0	0	1	0	0	0	0	0	0	0
ERR7221524	SAMEA10468766	1	0	0	0	0	1	0	0	1	1	0	0	0
ERR7221539	SAMEA10468780	0	1	0	0	0	1	0	0	1	1	0	0	0
ERR7221540	SAMEA10468781	0	1	0	0	0	1	0	0	0	1	0	1	0
ERR7221544	SAMEA10468786	0	1	0	0	0	1	0	0	0	0	0	0	0
ERR7221569	SAMEA10468811	1	1	0	0	1	0	0	1	1	0	1	0	0
ERR7221589	SAMEA10468829	0	1	0	0	0	1	0	0	0	1	0	0	0
ERR7221593	SAMEA10468831	0	1	0	0	0	1	0	0	1	1	0	0	0
ERR7221595	SAMEA10468835	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR9954988	SAMEA110363136	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR9954990	SAMEA110363175	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR9955005	SAMEA110362943	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR9955025	SAMEA110362962	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR9955042	SAMEA110363105	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR9955043	SAMEA110362953	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR9955085	SAMEA110363140	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR9955110	SAMEA110363061	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR9955132	SAMEA110363093	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR9955142	SAMEA110363126	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR9955155	SAMEA110363065	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR9955159	SAMEA110363086	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR9955168	SAMEA110362930	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR9955187	SAMEA110363070	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR9955190	SAMEA110362969	0	0	0	0	0	0	0	0	0	0	0	0	0
ERR9955208	SAMEA110363053	1	1	0	0	0	0	0	0	1	1	1	0	0
ERR9955210	SAMEA110362960	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10003642	SAMN12609940	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR10026531	SAMN12644604	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10030028	SAMN12684081	0	1	0	0	0	0	0	0	1	0	0	0	0
SRR10030174	SAMN12684085	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10075452	SAMN12702868	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR10095184	SAMN12723019	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR10116198	SAMN12745439	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR10139655	SAMN12783873	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10140579	SAMN12784304	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10156351	SAMN12802231	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10165141	SAMN12822643	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR10185956	SAMN12846495	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10186367	SAMN12846531	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR10194276	SAMN12860547	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10194300	SAMN12860556	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10231127	SAMN12912148	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10231129	SAMN12912146	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10231131	SAMN12912152	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10240837	SAMN12987056	0	0	1	0	0	0	0	0	1	0	0	0	0
SRR10247462	SAMN12995280	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10257901	SAMN13012291	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10257909	SAMN13012323	0	1	0	0	0	0	0	0	0	1	1	0	0
SRR10267809	SAMN13019836	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10267814	SAMN13019818	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR10267815	SAMN13019838	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR10271460	SAMN13024355	0	1	0	0	0	0	0	0	0	1	0	1	0
SRR10271461	SAMN13024356	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10271466	SAMN13023842	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10271497	SAMN13023754	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10271500	SAMN13023757	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10271506	SAMN13023763	1	0	0	0	0	0	0	0	0	1	0	0	0
SRR10271520	SAMN13023777	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10271534	SAMN13023791	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10271538	SAMN13023795	1	0	0	0	0	0	0	0	0	1	0	0	0
SRR10271539	SAMN13023796	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR10271547	SAMN13023804	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10271548	SAMN13023805	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR10271553	SAMN13023810	0	1	0	0	0	0	0	0	1	1	1	0	0
SRR10271559	SAMN13024376	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10271563	SAMN13024380	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10271578	SAMN13024395	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR10271590	SAMN13024603	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10271594	SAMN13024607	0	1	0	0	0	0	0	0	1	0	0	0	0
SRR10271601	SAMN13024614	0	1	0	0	0	0	0	0	1	0	0	0	0
SRR10271602	SAMN13024615	0	0	0	0	0	0	0	1	1	0	0	0	0
SRR10271610	SAMN13024623	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR10271612	SAMN13024625	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10271613	SAMN13024626	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10271636	SAMN13023977	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10271637	SAMN13023978	0	0	1	0	0	0	0	0	1	0	0	0	0
SRR10271642	SAMN13024403	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR10271653	SAMN13024414	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR10271657	SAMN13024418	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR10271661	SAMN13024422	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10271666	SAMN13024427	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR10271671	SAMN13024432	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR10271681	SAMN13024442	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR10271686	SAMN13024447	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10271687	SAMN13024448	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10271692	SAMN13024453	0	1	0	0	0	0	0	0	0	1	0	1	0
SRR10271693	SAMN13024454	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10271721	SAMN13024479	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10271727	SAMN13024485	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR10271735	SAMN13023821	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR10271748	SAMN13023834	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR10271763	SAMN13024539	1	0	0	0	0	0	0	1	1	0	0	0	0
SRR10271765	SAMN13024541	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR10271784	SAMN13024168	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10271802	SAMN13024186	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10271803	SAMN13024187	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR10271805	SAMN13024189	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR10271812	SAMN13024196	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10271814	SAMN13024198	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR10271819	SAMN13024203	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR10271823	SAMN13024207	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10271830	SAMN13024214	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10271838	SAMN13024222	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10271847	SAMN13024231	1	0	0	0	0	0	0	0	1	0	0	0	0
SRR10271853	SAMN13024237	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR10271854	SAMN13024238	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR10271866	SAMN13024250	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10271870	SAMN13024254	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10271879	SAMN13024263	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR10271893	SAMN13024277	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR10271894	SAMN13024278	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10271900	SAMN13024284	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR10271902	SAMN13024286	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10271903	SAMN13024287	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10271928	SAMN13024312	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR10271929	SAMN13024313	1	1	0	0	0	0	0	0	1	1	0	0	0
SRR10271931	SAMN13024315	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR10271936	SAMN13024628	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10271937	SAMN13024629	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR10271944	SAMN13024636	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR10271946	SAMN13024638	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10271958	SAMN13024650	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR10271964	SAMN13024320	0	1	0	0	0	0	0	0	1	0	0	0	0
SRR10271969	SAMN13024325	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR10271973	SAMN13024329	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR10271979	SAMN13024335	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10272005	SAMN13024669	0	1	0	0	0	0	0	0	0	1	0	1	0
SRR10272010	SAMN13024674	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10272024	SAMN13024688	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR10272025	SAMN13024689	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10272030	SAMN13024694	1	0	0	0	0	0	0	1	1	1	0	0	0
SRR10272035	SAMN13024699	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10272038	SAMN13024702	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10272040	SAMN13024704	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR10272042	SAMN13024706	0	1	0	0	0	0	0	0	1	0	0	0	0
SRR10272070	SAMN13023886	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10272091	SAMN13023851	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10272097	SAMN13023857	1	1	0	0	0	0	0	0	1	1	0	0	0
SRR10272107	SAMN13023867	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10272115	SAMN13023987	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10272124	SAMN13023996	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10272175	SAMN13024019	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10272181	SAMN13024025	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR10272183	SAMN13024027	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR10272184	SAMN13024028	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10272194	SAMN13024038	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10272214	SAMN13024058	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR10272220	SAMN13024064	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR10272221	SAMN13024065	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10272226	SAMN13024070	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10272228	SAMN13024072	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10272229	SAMN13024073	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10272234	SAMN13024078	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR10272237	SAMN13024081	1	1	0	0	0	0	0	1	0	1	0	1	0
SRR10272238	SAMN13024082	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10272239	SAMN13024083	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10272243	SAMN13024087	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR10272265	SAMN13024109	0	0	1	0	0	0	0	0	1	0	0	0	0
SRR10272273	SAMN13024117	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10272277	SAMN13024121	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR10272291	SAMN13024583	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR10272295	SAMN13024587	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10272305	SAMN13024597	1	1	0	0	0	0	0	1	1	0	0	0	0
SRR10272307	SAMN13024123	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR10272310	SAMN13024126	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR10272319	SAMN13024135	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR10272329	SAMN13024145	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR10272337	SAMN13024517	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR10272338	SAMN13024518	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR10272350	SAMN13024530	1	1	0	0	0	0	0	1	1	1	0	0	0
SRR10272367	SAMN13023915	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10272370	SAMN13023918	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10272373	SAMN13023921	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR10272374	SAMN13023922	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10272386	SAMN13023934	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR10272404	SAMN13023952	0	1	0	0	0	0	0	0	1	0	0	0	0
SRR10272406	SAMN13023954	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10272423	SAMN13024503	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR10272427	SAMN13024507	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10298232	SAMN13047762	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10302130	SAMN13050478	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10302653	SAMN13051357	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10302655	SAMN13051405	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10322599	SAMN13086537	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10325493	SAMN13087300	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10326101	SAMN13087582	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10326104	SAMN13087581	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10335782	SAMN13091974	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10340860	SAMN13108288	0	1	0	0	0	0	0	0	1	1	0	0	0
SRR10340898	SAMN13108300	0	0	0	0	0	0	0	0	1	0	0	0	0
SRR10357363	SAMN13149731	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10366808	SAMN13160034	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10375102	SAMN13162517	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10380841	SAMN13172700	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR10380978	SAMN13173359	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10383456	SAMN13176257	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10383459	SAMN13176254	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10384537	SAMN13178622	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR10384915	SAMN13178717	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10393517	SAMN13192664	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10418241	SAMN13242727	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10418273	SAMN13242763	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10436923	SAMN13279661	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10436932	SAMN13279648	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR10437476	SAMN13279655	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10437497	SAMN13279676	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR10437986	SAMN13279830	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10437989	SAMN13279832	0	1	0	0	0	0	0	0	1	0	0	0	0
SRR10438059	SAMN13279861	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR10438062	SAMN13279865	0	0	0	0	0	0	0	0	0	1	0	1	0
SRR10438068	SAMN13279881	0	0	0	0	0	0	1	0	0	0	0	0	0
SRR10438070	SAMN13279903	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10438614	SAMN13280850	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10441994	SAMN13283334	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10442143	SAMN13283493	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10482417	SAMN13320524	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR10501688	SAMN13339197	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR10502041	SAMN13340359	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10502087	SAMN13340415	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10502089	SAMN13340429	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR10535869	SAMN13392106	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR10541238	SAMN13412145	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10541935	SAMN13413557	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR10559661	SAMN13429603	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10569303	SAMN13445911	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR10579906	SAMN12990705	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10579916	SAMN12990696	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10579919	SAMN12990693	0	1	0	0	0	0	0	0	1	0	0	0	0
SRR10579932	SAMN12990682	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR10579944	SAMN12990667	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR10579960	SAMN12990652	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10579973	SAMN12990638	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR10579981	SAMN12990631	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10579986	SAMN12990609	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10580045	SAMN13474469	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR10580047	SAMN13474476	0	0	0	0	0	0	0	0	0	1	0	0	0
SRR10586196	SAMN13482839	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10600462	SAMN13502871	0	0	0	0	0	0	0	0	1	1	0	0	0
SRR10687689	SAMN12943580	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10687692	SAMN12943451	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10687695	SAMN12943575	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10687696	SAMN12943574	0	1	0	0	0	0	0	0	0	1	0	0	0
SRR10687698	SAMN12943572	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10687710	SAMN12943706	0	1	0	0	0	0	0	0	0	0	0	0	0
SRR10687733	SAMN12943685	0	0	0	0	0	0	0	0	0	0	0	0	0
SRR10687762	SAMN12943515	0	0	0	0	0	0	0	0	0	0	0	0	0
