sample_id	biosample	blaSHV	blaKPC	blaNDM	blaCTX-M	qnrB	blaOXA-48-like	aac6-Ib-cr
DRR150314	SAMD00137769	1	0	1	1	0	0	1
DRR150316	SAMD00137771	1	0	1	1	1	0	0
DRR150317	SAMD00137772	1	0	1	1	1	0	1
DRR150319	SAMD00137774	1	0	1	1	1	0	0
DRR150320	SAMD00137775	1	0	1	1	1	0	1
DRR150321	SAMD00137776	1	0	1	1	1	0	1
DRR150322	SAMD00137777	1	0	1	1	1	0	1
DRR150323	SAMD00137778	1	0	1	1	1	0	0
DRR150324	SAMD00137779	0	0	1	0	0	0	1
DRR150325	SAMD00137780	0	0	1	0	0	0	1
DRR150326	SAMD00137781	1	0	1	1	0	0	1
DRR150328	SAMD00137783	1	0	1	1	0	0	1
DRR150329	SAMD00137784	1	0	1	1	1	0	1
DRR150330	SAMD00137785	1	0	1	1	1	0	1
DRR150332	SAMD00137787	1	0	1	1	1	0	1
DRR150333	SAMD00137788	1	0	1	1	1	0	1
DRR150334	SAMD00137789	1	0	1	1	1	0	1
DRR150335	SAMD00137790	0	0	1	1	1	0	1
DRR150336	SAMD00137791	1	0	1	0	0	0	0
DRR150337	SAMD00137792	1	0	1	1	0	0	0
DRR150338	SAMD00137793	1	0	1	0	0	0	0
DRR150339	SAMD00137794	0	0	1	1	0	0	1
DRR150340	SAMD00137795	1	0	0	1	0	1	1
DRR150341	SAMD00137796	1	0	1	1	1	0	1
DRR150342	SAMD00137797	1	0	0	1	0	1	1
DRR150343	SAMD00137798	1	0	0	1	0	1	0
DRR150344	SAMD00137799	1	0	0	1	0	1	1
DRR150345	SAMD00137800	1	0	1	1	0	1	0
DRR150346	SAMD00137801	1	0	0	0	0	1	0
DRR150347	SAMD00137802	1	0	0	0	0	1	0
DRR150348	SAMD00137803	1	0	0	0	1	1	0
DRR150350	SAMD00137805	1	0	0	1	0	1	1
DRR150351	SAMD00137806	1	0	1	1	0	1	0
DRR150353	SAMD00137808	1	0	1	1	0	1	0
DRR150354	SAMD00137809	1	0	1	1	0	1	0
DRR150355	SAMD00137810	1	0	1	1	0	1	0
DRR150356	SAMD00137811	1	0	1	1	0	1	0
DRR150357	SAMD00137812	1	0	1	1	0	1	0
DRR150358	SAMD00137813	1	0	1	1	0	1	0
DRR150361	SAMD00137816	1	0	1	1	0	1	0
DRR150362	SAMD00137817	1	0	1	1	0	1	0
DRR150364	SAMD00137819	1	0	1	1	0	1	0
DRR150367	SAMD00137822	1	0	1	1	0	1	0
DRR150368	SAMD00137823	1	0	1	1	0	1	0
DRR150369	SAMD00137824	1	0	0	1	1	1	1
DRR150370	SAMD00137825	1	0	1	1	0	1	0
DRR150371	SAMD00137826	1	0	1	1	0	1	0
DRR150373	SAMD00137828	1	0	1	1	0	0	0
DRR150374	SAMD00137829	1	0	0	1	1	1	0
DRR150375	SAMD00137830	1	0	1	1	0	1	0
DRR150376	SAMD00137831	1	0	1	1	0	1	0
DRR150377	SAMD00137832	1	0	1	1	0	1	0
DRR150378	SAMD00137833	1	0	1	1	0	1	0
DRR150379	SAMD00137834	1	0	1	1	0	1	0
DRR150380	SAMD00137835	1	0	1	1	0	1	0
DRR150381	SAMD00137836	1	0	1	1	0	1	0
DRR150382	SAMD00137837	1	0	1	1	1	0	1
DRR150384	SAMD00137839	1	0	1	1	0	1	0
DRR150385	SAMD00137840	1	0	1	1	1	0	1
DRR150386	SAMD00137841	1	0	1	1	1	0	1
DRR150387	SAMD00137842	1	0	1	1	0	1	0
DRR150389	SAMD00137844	1	0	1	1	0	1	0
DRR150390	SAMD00137845	1	0	1	1	0	1	0
DRR150391	SAMD00137846	1	0	0	1	0	1	1
DRR150392	SAMD00137847	1	0	1	1	0	1	0
DRR150393	SAMD00137848	1	0	1	1	0	1	0
DRR150394	SAMD00137849	1	0	1	1	0	1	0
DRR150395	SAMD00137850	1	0	1	1	0	1	0
DRR150396	SAMD00137851	1	0	1	1	1	0	0
DRR150402	SAMD00137857	1	0	1	1	1	1	0
DRR150404	SAMD00137859	1	0	1	1	1	0	1
DRR150405	SAMD00137860	1	0	1	1	1	0	1
DRR150408	SAMD00137863	1	0	1	1	1	0	1
DRR150413	SAMD00137868	1	0	1	0	1	0	0
DRR150424	SAMD00137879	1	0	0	1	0	1	0
DRR150425	SAMD00137880	1	0	0	1	0	1	0
DRR150426	SAMD00137881	1	0	1	1	0	0	1
DRR150427	SAMD00137882	1	0	0	1	0	1	1
DRR150429	SAMD00137884	1	0	0	0	0	1	0
DRR150430	SAMD00137885	1	0	1	1	0	0	1
DRR150431	SAMD00137886	1	0	0	1	0	1	1
DRR150432	SAMD00137887	1	0	0	1	0	1	1
DRR150433	SAMD00137888	1	0	0	1	0	1	1
DRR150434	SAMD00137889	1	0	0	1	0	1	1
DRR150435	SAMD00137890	1	0	1	1	0	0	1
DRR150436	SAMD00137891	1	0	0	1	0	1	1
DRR150437	SAMD00137892	1	0	0	1	0	0	1
DRR150438	SAMD00137893	1	0	0	1	0	1	1
DRR150439	SAMD00137894	1	0	0	1	0	1	0
DRR150440	SAMD00137895	1	0	0	1	0	1	1
DRR150441	SAMD00137896	1	0	1	1	0	0	1
DRR150442	SAMD00137897	1	0	0	1	0	1	1
DRR150443	SAMD00137898	1	0	0	1	1	1	1
DRR150444	SAMD00137899	1	0	0	1	0	1	1
DRR150445	SAMD00137900	1	0	0	1	0	1	1
DRR150446	SAMD00137901	1	0	0	1	0	1	0
DRR150448	SAMD00137903	1	0	0	1	0	1	0
DRR150449	SAMD00137904	1	0	0	1	0	1	1
DRR150450	SAMD00137905	1	0	0	1	0	1	1
DRR150452	SAMD00137907	1	0	1	1	0	1	0
DRR150453	SAMD00137908	1	0	0	1	0	1	1
DRR150454	SAMD00137909	1	0	0	1	0	1	1
DRR150456	SAMD00137911	0	0	1	1	1	0	1
DRR150457	SAMD00137912	0	0	0	1	0	0	0
DRR150458	SAMD00137913	1	0	1	1	0	1	0
DRR150459	SAMD00137914	1	0	1	1	0	0	0
DRR150461	SAMD00137916	1	0	0	1	0	1	1
DRR150463	SAMD00137918	1	0	1	0	1	0	1
DRR150465	SAMD00137920	1	0	0	1	0	1	1
DRR150467	SAMD00137922	1	0	0	0	0	1	0
DRR150468	SAMD00137923	1	0	1	1	0	0	1
DRR150469	SAMD00137924	1	0	1	1	0	0	1
DRR150470	SAMD00137925	1	0	1	1	0	0	1
DRR150472	SAMD00137927	1	0	0	1	0	1	1
DRR150474	SAMD00137929	1	0	0	1	0	1	1
DRR150475	SAMD00137930	1	0	1	1	0	0	1
DRR150476	SAMD00137931	1	0	0	1	0	1	1
DRR150477	SAMD00137932	1	0	0	0	1	0	0
DRR150478	SAMD00137933	1	0	0	1	0	0	0
DRR150480	SAMD00137935	1	0	0	1	0	1	1
DRR150481	SAMD00137936	1	0	0	0	0	1	0
DRR150482	SAMD00137937	1	0	1	1	0	0	0
DRR150483	SAMD00137938	1	0	1	1	0	0	1
DRR150484	SAMD00137939	1	0	1	1	0	0	1
DRR150485	SAMD00137940	1	0	0	1	0	1	1
DRR150486	SAMD00137941	1	0	0	1	0	1	1
DRR150487	SAMD00137942	1	0	1	1	0	0	1
DRR150488	SAMD00137943	1	0	1	1	0	0	1
DRR150489	SAMD00137944	1	0	0	1	1	1	1
DRR150492	SAMD00137947	1	0	0	1	0	1	1
DRR150493	SAMD00137948	1	0	1	1	1	0	1
DRR150494	SAMD00137949	1	0	0	1	0	1	1
DRR150495	SAMD00137950	1	0	1	1	0	1	1
DRR150499	SAMD00137954	1	0	0	1	0	1	1
DRR150500	SAMD00137955	1	0	0	1	0	1	1
DRR150501	SAMD00137956	1	0	0	1	0	1	1
DRR150503	SAMD00137958	1	0	0	0	0	1	0
DRR150504	SAMD00137959	1	0	0	1	0	1	0
DRR150505	SAMD00137960	1	0	0	1	0	1	1
DRR150506	SAMD00137961	1	0	1	1	0	0	1
DRR150507	SAMD00137962	1	0	1	1	1	0	1
DRR150508	SAMD00137963	1	0	1	1	1	0	1
DRR150509	SAMD00137964	1	0	1	1	1	0	1
DRR150510	SAMD00137965	1	0	0	1	0	1	1
DRR150511	SAMD00137966	1	0	1	1	0	0	1
DRR150512	SAMD00137967	1	0	1	1	0	0	1
DRR150513	SAMD00137968	1	0	0	1	0	1	1
DRR150514	SAMD00137969	1	0	0	1	0	1	1
DRR150516	SAMD00137971	1	0	1	1	0	0	1
DRR150517	SAMD00137972	1	0	0	0	0	1	0
DRR150525	SAMD00137980	1	0	1	1	0	1	0
DRR150526	SAMD00137981	0	0	1	1	1	0	1
DRR150527	SAMD00137982	1	0	1	1	0	1	0
DRR150529	SAMD00137984	1	0	1	1	0	1	0
DRR150532	SAMD00137987	1	0	1	0	0	0	1
DRR150541	SAMD00137996	1	0	1	1	1	0	1
DRR150548	SAMD00138003	1	0	1	1	0	0	1
DRR150549	SAMD00138004	1	0	0	1	1	1	1
DRR150555	SAMD00138010	1	0	1	1	0	0	1
DRR150557	SAMD00138012	1	0	0	1	0	1	0
DRR150559	SAMD00138014	1	0	0	0	0	1	1
DRR150560	SAMD00138015	1	0	0	1	0	1	1
DRR150562	SAMD00138017	1	0	1	1	0	0	0
DRR150563	SAMD00138018	1	0	1	1	0	0	1
DRR150564	SAMD00138019	1	0	0	1	0	1	1
DRR150565	SAMD00138020	1	0	0	0	0	1	1
DRR150566	SAMD00138021	1	0	1	1	1	0	1
DRR150568	SAMD00138023	1	0	0	0	0	1	1
DRR150570	SAMD00138025	1	0	0	1	0	1	1
DRR150571	SAMD00138026	1	0	0	1	0	1	1
DRR150573	SAMD00138028	1	0	0	1	0	1	1
DRR150574	SAMD00138029	1	0	0	1	0	1	1
DRR150575	SAMD00138030	1	0	0	1	0	1	1
DRR150576	SAMD00138031	1	0	0	1	0	1	1
DRR150578	SAMD00138033	1	0	0	1	0	0	1
DRR150579	SAMD00138034	1	0	0	1	0	1	1
DRR150580	SAMD00138035	1	0	1	1	0	0	1
DRR150581	SAMD00138036	1	0	0	1	0	1	0
DRR150584	SAMD00138039	1	0	1	1	0	1	0
DRR150587	SAMD00138042	1	0	0	1	0	1	0
DRR150588	SAMD00138043	1	0	0	1	1	1	1
DRR150589	SAMD00138044	1	0	0	1	0	1	0
DRR150590	SAMD00138045	1	0	0	1	0	1	0
DRR150591	SAMD00138046	1	0	0	1	0	1	1
DRR150592	SAMD00138047	1	0	1	1	0	1	0
DRR150594	SAMD00138049	1	0	0	1	0	1	0
DRR150595	SAMD00138050	1	0	0	1	0	1	0
DRR150596	SAMD00138051	1	0	0	1	0	1	0
DRR150597	SAMD00138052	1	0	0	1	0	1	0
DRR150599	SAMD00138054	1	0	1	1	0	0	1
DRR150601	SAMD00138056	1	0	0	1	1	1	1
DRR150604	SAMD00138059	1	0	0	1	0	1	1
DRR150605	SAMD00138060	1	0	1	1	0	0	1
DRR150609	SAMD00138064	1	0	0	1	0	1	1
DRR150610	SAMD00138065	1	0	1	1	1	0	1
DRR150612	SAMD00138067	1	0	1	1	0	1	0
DRR150615	SAMD00138070	1	0	1	1	0	1	0
DRR150616	SAMD00138071	1	0	0	1	0	1	0
DRR150617	SAMD00138072	1	0	1	1	0	1	0
DRR150618	SAMD00138073	1	0	1	1	0	0	1
DRR150619	SAMD00138074	1	0	0	1	0	1	1
DRR150620	SAMD00138075	1	0	0	1	0	1	1
DRR150621	SAMD00138076	1	0	0	1	0	1	1
DRR150622	SAMD00138077	1	0	0	1	0	1	0
DRR150623	SAMD00138078	1	0	0	1	0	1	1
DRR150624	SAMD00138079	1	0	0	1	0	1	1
DRR150626	SAMD00138081	1	0	0	1	0	1	1
DRR150627	SAMD00138082	1	0	0	1	0	1	1
DRR150628	SAMD00138083	1	0	0	1	0	1	1
DRR150629	SAMD00138084	1	0	0	1	0	1	1
DRR150631	SAMD00138086	1	0	1	1	0	0	1
DRR150632	SAMD00138087	1	0	0	1	0	1	1
DRR150633	SAMD00138088	1	0	0	1	0	1	1
DRR150634	SAMD00138089	1	0	0	1	0	1	1
DRR150635	SAMD00138090	1	0	0	1	0	1	1
DRR150636	SAMD00138091	1	0	0	1	0	1	1
DRR150637	SAMD00138092	1	0	0	1	0	1	1
DRR150638	SAMD00138093	1	0	0	1	0	1	1
DRR150639	SAMD00138094	1	0	0	0	0	1	1
DRR150642	SAMD00138097	1	0	1	1	0	0	1
DRR150643	SAMD00138098	1	0	0	1	0	1	1
DRR150644	SAMD00138099	1	0	0	1	0	1	1
DRR150645	SAMD00138100	1	0	0	1	0	1	1
DRR150646	SAMD00138101	1	0	1	1	0	1	0
DRR150647	SAMD00138102	1	0	1	1	0	0	1
DRR150649	SAMD00138104	1	0	1	1	0	1	0
DRR150650	SAMD00138105	1	0	1	1	0	1	0
DRR150651	SAMD00138106	1	0	1	1	0	1	0
DRR150652	SAMD00138107	1	0	1	1	0	1	0
DRR150653	SAMD00138108	1	0	1	1	1	0	1
DRR150654	SAMD00138109	1	0	0	1	0	1	0
DRR150655	SAMD00138110	1	0	1	1	0	1	0
DRR150656	SAMD00138111	1	0	1	1	0	1	0
DRR150657	SAMD00138112	1	0	1	1	0	1	0
DRR150658	SAMD00138113	1	0	1	1	0	1	0
DRR150660	SAMD00138115	0	0	1	1	0	1	1
DRR150661	SAMD00138116	1	0	0	1	0	1	1
DRR150662	SAMD00138117	1	0	0	1	0	1	1
DRR150663	SAMD00138118	1	0	0	1	0	1	1
DRR150664	SAMD00138119	1	0	0	1	0	1	1
DRR150666	SAMD00138121	1	0	1	1	0	0	1
DRR150667	SAMD00138122	1	0	0	1	0	1	1
DRR150668	SAMD00138123	1	0	0	1	0	1	0
DRR150669	SAMD00138124	1	0	0	1	0	1	1
DRR150670	SAMD00138125	1	0	1	1	0	0	0
DRR150671	SAMD00138126	1	0	1	1	0	0	1
DRR150672	SAMD00138127	1	0	0	1	0	1	1
DRR150673	SAMD00138128	1	0	0	1	0	1	0
DRR150674	SAMD00138129	1	0	0	1	0	1	0
DRR150677	SAMD00138132	1	0	1	1	0	0	1
DRR150679	SAMD00138134	1	0	0	1	1	1	0
DRR150681	SAMD00138136	1	0	0	1	1	1	0
DRR150683	SAMD00138138	1	0	0	1	0	1	0
DRR150684	SAMD00138139	1	0	0	1	1	1	0
DRR150685	SAMD00138140	1	0	0	1	0	1	0
DRR150686	SAMD00138141	1	0	1	1	1	0	0
DRR150687	SAMD00138142	1	0	0	1	0	1	0
DRR150688	SAMD00138143	1	0	0	1	1	1	0
DRR150689	SAMD00138144	1	0	0	1	1	1	0
DRR150690	SAMD00138145	1	0	1	1	1	0	1
DRR150693	SAMD00138148	1	0	0	1	0	1	0
DRR150697	SAMD00138152	1	0	0	1	0	1	1
DRR150698	SAMD00138153	1	0	0	1	0	1	1
DRR150699	SAMD00138154	1	0	0	1	0	1	1
DRR150700	SAMD00138155	1	0	0	1	0	1	1
DRR150701	SAMD00138156	1	0	0	1	1	1	1
DRR150702	SAMD00138157	1	0	0	1	1	1	1
DRR150705	SAMD00138160	1	0	0	1	0	1	1
DRR150706	SAMD00138161	1	0	0	1	0	1	1
DRR150707	SAMD00138162	1	0	1	0	0	0	1
DRR150708	SAMD00138163	1	0	0	1	0	1	1
DRR150712	SAMD00138167	1	0	0	1	0	1	1
DRR150713	SAMD00138168	1	0	0	1	1	0	1
DRR150715	SAMD00138170	1	0	1	1	1	0	1
DRR150716	SAMD00138171	1	0	1	1	1	0	1
DRR150718	SAMD00138173	1	0	0	0	0	1	1
DRR150721	SAMD00138176	1	0	0	1	1	1	0
DRR150723	SAMD00138178	1	0	0	1	1	1	0
DRR150726	SAMD00138181	1	0	0	1	0	1	0
DRR150728	SAMD00138183	1	0	0	1	0	1	0
DRR150731	SAMD00138186	1	0	0	1	0	1	0
DRR150732	SAMD00138187	1	0	1	1	1	0	0
DRR150733	SAMD00138188	1	0	1	1	1	0	1
DRR150734	SAMD00138189	1	0	1	1	0	1	0
DRR150735	SAMD00138190	1	0	1	1	0	0	0
DRR150736	SAMD00138191	1	0	1	1	0	1	0
DRR150737	SAMD00138192	1	0	1	1	0	1	0
DRR150738	SAMD00138193	1	0	1	1	0	1	0
DRR150739	SAMD00138194	1	0	1	1	0	1	0
DRR150740	SAMD00138195	1	0	1	1	0	1	0
DRR150741	SAMD00138196	1	0	0	1	0	1	1
DRR150742	SAMD00138197	1	0	1	1	0	0	0
DRR150743	SAMD00138198	1	0	0	1	0	1	1
DRR150744	SAMD00138199	1	0	0	1	0	1	1
DRR150745	SAMD00138200	1	0	0	1	0	1	1
DRR150748	SAMD00138203	1	0	0	1	1	0	1
DRR150749	SAMD00138204	1	0	0	1	1	0	1
DRR150750	SAMD00138205	1	0	0	1	1	0	1
DRR150753	SAMD00138208	1	0	0	0	0	1	0
DRR150756	SAMD00138211	1	0	1	1	1	0	1
DRR150757	SAMD00138212	1	0	0	1	0	1	0
DRR150761	SAMD00138216	1	0	0	1	0	1	0
DRR150762	SAMD00138217	1	0	1	1	1	0	1
DRR150763	SAMD00138218	1	0	1	1	0	1	0
DRR150764	SAMD00138219	1	0	1	1	1	0	1
DRR150765	SAMD00138220	1	0	1	1	0	1	0
DRR150766	SAMD00138221	0	0	1	1	1	0	1
DRR150980	SAMD00138541	1	0	0	1	0	1	0
DRR150981	SAMD00138542	1	0	0	1	0	1	0
DRR150982	SAMD00138543	1	0	1	1	0	0	1
DRR150983	SAMD00138544	1	0	1	1	0	0	1
DRR150984	SAMD00138545	1	0	1	1	1	1	1
DRR150985	SAMD00138546	1	0	1	1	1	1	1
DRR150986	SAMD00138547	1	0	1	1	0	1	0
DRR150987	SAMD00138548	1	0	1	1	1	0	1
DRR150988	SAMD00138549	1	0	0	1	0	1	0
DRR150989	SAMD00138550	1	0	0	1	0	1	0
DRR150990	SAMD00138551	1	0	0	1	0	1	0
DRR150991	SAMD00138552	1	0	0	1	0	1	0
DRR150992	SAMD00138553	1	0	1	1	0	1	0
DRR150993	SAMD00138554	1	0	0	1	0	1	0
DRR150994	SAMD00138555	1	0	0	1	0	1	0
DRR150995	SAMD00138556	1	0	1	1	0	1	0
DRR150996	SAMD00138557	1	0	0	1	0	1	0
DRR150997	SAMD00138558	1	0	1	1	0	1	0
DRR150998	SAMD00138559	1	0	0	1	0	1	0
DRR150999	SAMD00138560	1	0	1	0	0	0	0
DRR151000	SAMD00138561	1	0	0	1	0	1	0
DRR151001	SAMD00138562	1	0	1	1	0	0	1
DRR151002	SAMD00138563	1	0	0	1	0	1	0
DRR151003	SAMD00138564	1	0	0	1	0	1	0
DRR151004	SAMD00138565	1	0	1	1	0	1	0
DRR151005	SAMD00138566	1	0	1	1	0	1	0
DRR151006	SAMD00138567	1	0	1	1	1	0	0
DRR151007	SAMD00138568	1	0	0	1	1	1	1
DRR151008	SAMD00138569	1	0	0	1	0	1	0
DRR151009	SAMD00138570	1	0	1	1	0	1	0
DRR151010	SAMD00138571	1	0	0	1	0	1	0
DRR151011	SAMD00138572	1	0	1	1	0	0	0
DRR151012	SAMD00138573	1	0	1	1	0	0	1
DRR151013	SAMD00138574	1	0	1	1	0	0	1
DRR151014	SAMD00138575	1	0	1	1	1	0	1
DRR151015	SAMD00138576	1	0	1	1	0	0	1
DRR151016	SAMD00138577	1	0	0	1	0	1	0
DRR151017	SAMD00138578	1	0	0	1	0	1	0
DRR151018	SAMD00138579	1	0	0	1	0	1	0
DRR151019	SAMD00138580	1	0	1	1	0	1	0
DRR151020	SAMD00138581	1	0	0	1	0	1	0
DRR151021	SAMD00138582	1	0	1	1	0	0	0
DRR151022	SAMD00138583	1	0	0	1	0	1	0
DRR151023	SAMD00138584	1	0	1	1	1	1	0
DRR151024	SAMD00138585	1	0	0	1	0	1	0
DRR157201	SAMD00144880	1	0	0	0	0	0	0
DRR157202	SAMD00144881	1	0	0	0	0	0	0
DRR157309	SAMD00146103	1	1	1	0	0	0	1
DRR157310	SAMD00146104	1	0	1	1	0	0	0
DRR157311	SAMD00146105	1	0	1	1	0	0	0
DRR157313	SAMD00146107	1	0	0	1	1	0	1
DRR157315	SAMD00146109	1	1	1	0	0	0	1
DRR157316	SAMD00146110	1	0	1	0	1	0	0
DRR157317	SAMD00146111	1	1	1	0	0	0	1
DRR157318	SAMD00146112	1	0	1	1	0	0	0
DRR157319	SAMD00146113	1	0	1	0	1	0	0
DRR157321	SAMD00146115	1	0	1	1	0	1	1
DRR157322	SAMD00146116	1	0	1	1	0	0	1
DRR157323	SAMD00146117	1	1	0	1	0	0	0
DRR157324	SAMD00146118	1	0	1	1	1	0	1
DRR157326	SAMD00146120	1	0	1	1	0	1	1
DRR157327	SAMD00146121	1	1	1	0	0	0	1
DRR157328	SAMD00146122	1	0	1	1	0	1	1
DRR157329	SAMD00146123	0	0	0	0	0	1	0
DRR157330	SAMD00146124	1	0	1	1	1	0	1
DRR157331	SAMD00146125	1	0	1	1	0	1	1
DRR157332	SAMD00146126	1	1	0	0	1	0	1
DRR157333	SAMD00146127	1	0	1	1	1	0	1
DRR157334	SAMD00146128	1	0	1	1	1	0	1
DRR157336	SAMD00146130	1	0	1	0	0	0	0
DRR157337	SAMD00146131	1	0	1	1	0	0	1
DRR157338	SAMD00146132	1	0	1	1	0	1	1
DRR157339	SAMD00146133	1	0	1	1	0	0	1
DRR157340	SAMD00146134	1	0	1	0	0	1	0
DRR157345	SAMD00146139	1	1	1	0	0	0	1
DRR157347	SAMD00146141	1	0	1	0	0	1	0
DRR157348	SAMD00146142	1	0	0	1	0	1	1
DRR157349	SAMD00146143	1	0	1	1	0	0	0
DRR157350	SAMD00146144	1	0	1	1	0	1	1
DRR157352	SAMD00146146	1	1	0	0	0	0	1
DRR157353	SAMD00146147	1	1	1	0	0	0	1
DRR157355	SAMD00146149	1	0	1	1	0	1	1
DRR157356	SAMD00146150	1	0	1	1	0	0	0
DRR157358	SAMD00146152	1	1	1	0	0	0	1
DRR157361	SAMD00146155	1	0	1	1	0	0	0
DRR157362	SAMD00146156	1	1	0	1	1	0	0
DRR157364	SAMD00146158	1	0	1	1	1	0	1
DRR157365	SAMD00146159	1	0	1	1	0	1	1
DRR157366	SAMD00146160	1	1	1	0	0	0	1
DRR157367	SAMD00146161	1	1	1	0	0	0	1
DRR157368	SAMD00146162	1	0	1	1	0	1	1
DRR157369	SAMD00146163	1	0	1	1	0	0	1
DRR157370	SAMD00146164	1	1	0	0	0	0	1
DRR164893	SAMD00108741	1	0	0	1	0	0	0
DRR164894	SAMD00108744	1	0	0	1	0	0	0
DRR165516	SAMD00157549	1	0	1	1	0	0	1
DRR165522	SAMD00157555	0	0	1	1	0	0	1
DRR165526	SAMD00157559	0	0	1	0	0	0	0
DRR165528	SAMD00157561	1	0	1	1	0	0	1
DRR165531	SAMD00157564	0	0	1	1	1	0	0
DRR165533	SAMD00157566	0	0	1	1	0	0	0
DRR174574	SAMD00163748	1	0	0	0	0	0	0
DRR178373	SAMD00171445	1	0	0	0	0	0	0
DRR178374	SAMD00171446	1	0	0	0	0	0	0
DRR178377	SAMD00171449	0	0	0	1	1	0	0
DRR178378	SAMD00171450	1	0	0	0	0	0	0
DRR178385	SAMD00171457	1	0	0	0	0	0	0
DRR178388	SAMD00171460	1	0	0	1	0	0	0
DRR178397	SAMD00171469	1	0	0	1	1	0	1
DRR178398	SAMD00171470	1	0	0	0	1	0	0
DRR178442	SAMD00171514	1	0	0	1	0	0	0
DRR178447	SAMD00171519	1	0	0	0	0	0	0
DRR179999	SAMD00172645	1	0	0	0	0	0	0
DRR192196	SAMD00186849	1	0	0	1	0	0	0
DRR192203	SAMD00186856	1	0	0	1	0	0	0
DRR192204	SAMD00186857	1	0	0	1	0	0	0
DRR192205	SAMD00186858	1	0	0	1	0	0	0
DRR192206	SAMD00186859	1	0	0	1	0	0	0
DRR192209	SAMD00186862	1	0	0	1	0	0	0
DRR192210	SAMD00186863	1	0	0	1	0	0	0
DRR192211	SAMD00186864	1	0	0	1	0	0	0
DRR192212	SAMD00186865	1	0	0	1	0	0	0
DRR192216	SAMD00186869	1	0	0	1	0	0	0
DRR192235	SAMD00186888	1	0	0	0	0	0	0
DRR197033	SAMD00108767	1	0	1	0	1	0	1
DRR197034	SAMD00108793	1	0	0	1	0	1	1
DRR197035	SAMD00192926	1	0	1	1	1	0	1
DRR197036	SAMD00108838	1	0	1	1	0	0	1
DRR197038	SAMD00108878	0	0	1	1	1	0	1
DRR198019	SAMD00193180	1	0	1	1	1	0	1
DRR198020	SAMD00193181	1	0	1	1	0	0	0
DRR198021	SAMD00193182	1	0	1	1	0	0	0
DRR198022	SAMD00193183	0	0	1	1	1	0	1
DRR198023	SAMD00193184	0	0	1	1	1	0	1
DRR198024	SAMD00193185	1	0	1	1	1	0	0
DRR198025	SAMD00193186	1	0	1	1	1	0	1
DRR198026	SAMD00193187	1	0	1	1	1	0	1
DRR198027	SAMD00193188	0	0	1	1	1	0	1
DRR198028	SAMD00193189	1	0	1	1	1	0	1
DRR198029	SAMD00193190	1	0	1	1	0	0	0
DRR198030	SAMD00193191	0	0	1	1	1	0	1
DRR198031	SAMD00193192	1	0	1	1	0	0	0
DRR198032	SAMD00193193	1	0	1	1	0	0	1
DRR198033	SAMD00193194	1	0	1	1	1	0	1
DRR198034	SAMD00193195	1	0	1	1	1	0	1
DRR198035	SAMD00193196	0	0	1	1	1	0	1
DRR198036	SAMD00193197	1	0	1	1	1	0	1
DRR198037	SAMD00193198	0	0	1	1	1	0	1
DRR198038	SAMD00193199	1	0	1	1	1	0	1
DRR198039	SAMD00193200	1	0	1	1	0	0	1
DRR198040	SAMD00193201	1	0	1	1	0	0	1
DRR198041	SAMD00193202	1	0	1	1	0	0	1
DRR198042	SAMD00193203	1	0	1	1	0	0	1
DRR198043	SAMD00193204	1	0	1	1	0	0	1
DRR198044	SAMD00193205	1	0	1	1	0	0	1
DRR198045	SAMD00193206	1	0	1	1	0	0	1
DRR198046	SAMD00193207	1	0	1	1	1	0	1
DRR198047	SAMD00193208	1	0	1	1	0	0	1
DRR198048	SAMD00193209	1	0	1	1	1	0	1
DRR198049	SAMD00193210	1	0	1	1	1	0	1
DRR198050	SAMD00193211	1	0	1	1	0	0	1
DRR198051	SAMD00193212	1	0	1	1	0	0	1
DRR198052	SAMD00193213	1	0	1	1	1	0	1
DRR198053	SAMD00193214	1	0	1	1	0	0	1
DRR198054	SAMD00193215	1	0	1	1	1	0	1
DRR198055	SAMD00193216	1	0	1	1	0	0	0
DRR198056	SAMD00193217	1	0	1	1	0	0	0
DRR198057	SAMD00193218	1	0	1	1	0	0	1
DRR198058	SAMD00193219	1	0	1	1	1	0	0
DRR198059	SAMD00193220	1	0	1	1	1	0	1
DRR198060	SAMD00193221	1	0	1	1	1	0	1
DRR198061	SAMD00193222	1	0	1	1	0	0	1
DRR198062	SAMD00193223	1	0	1	1	0	0	1
DRR198063	SAMD00193224	0	0	1	1	0	0	1
DRR198064	SAMD00193225	1	0	1	1	1	0	1
DRR198065	SAMD00193226	0	0	1	1	0	0	1
DRR198066	SAMD00193227	0	0	1	1	0	0	1
DRR198067	SAMD00193228	0	0	1	1	0	0	1
DRR199175	SAMD00194339	1	0	0	1	1	0	0
DRR199191	SAMD00194355	1	0	0	1	1	0	0
DRR199222	SAMD00194386	1	0	0	1	0	0	0
DRR199233	SAMD00194397	0	0	0	1	1	0	0
DRR199239	SAMD00194403	0	0	0	0	0	0	0
DRR199240	SAMD00194404	0	0	0	0	0	0	0
DRR199247	SAMD00194411	1	0	0	0	0	0	0
DRR199254	SAMD00194418	0	0	0	0	0	0	0
DRR199255	SAMD00194419	0	0	0	0	0	0	0
DRR199258	SAMD00194422	0	0	0	1	0	0	0
DRR199261	SAMD00194425	0	0	0	0	0	0	0
DRR199269	SAMD00194433	0	0	0	0	0	0	0
